,client_id,visit_id,visitor_id,treatment_group,total_steps,backward_steps,error_rate
53136,9136110,159491194_90829173757_774989,480726853_91876011000,Test,15,5,33.33333333333333
53137,9136110,420786599_30020784378_354388,480726853_91876011000,Test,5,1,20.0
53138,9136712,409968473_48436097562_492084,211027709_40392091700,Control,5,0,0.0
53139,9136719,479129489_63751477260_262389,281429862_18388891914,Test,2,0,0.0
53140,9137500,842475142_40728882675_888408,534508900_73323951734,Test,5,0,0.0
53141,9137577,876814831_15835219648_169102,177768008_69364519236,Control,3,0,0.0
53142,9137627,383641012_70953520516_94348,670453510_98486409321,Control,5,0,0.0
53143,9137754,176279289_67468868277_665005,114891183_96951400176,Control,4,0,0.0
53144,9137754,302982057_68277877505_669001,142341887_69827829013,Control,2,0,0.0
53145,9137754,634087099_85628708182_70429,453533376_38709491446,Control,2,0,0.0
53146,9137772,84126229_99621460371_781671,401223791_79535124876,Test,11,3,27.27272727272727
53147,9137800,142365919_90205352355_653321,916255875_56254903390,Test,5,0,0.0
53148,9137800,52092544_99010328345_303864,916255875_56254903390,Test,2,0,0.0
53149,9137800,81744302_92322337787_16592,916255875_56254903390,Test,2,0,0.0
53150,9137800,837135855_95283819391_436961,916255875_56254903390,Test,4,1,25.0
53151,9138140,184558489_34491306615_313125,951929568_73457161766,Test,5,0,0.0
53152,9138391,543526499_8890375169_691714,950017146_69714571432,Control,4,0,0.0
53153,9138551,453861980_76257450018_729290,595703309_73558879971,Test,9,3,33.33333333333333
53154,9138956,468634714_49493981785_852560,444209480_11590592567,Test,7,0,0.0
53155,9139012,43630698_39129460849_637801,422394480_25957783020,Control,2,0,0.0
53156,9139141,693167936_16723616775_34202,56776366_84658597267,Control,5,0,0.0
53157,9139415,427266681_12959831801_802481,972477481_6004721615,Test,2,0,0.0
53158,9140055,657304107_20378479871_437687,939961001_71311475114,Test,5,2,40.0
53159,9140320,320586143_43087993363_136309,935986361_49894148110,Test,5,1,20.0
53160,9140349,146498388_37277683941_827111,392072371_758215220,Test,5,0,0.0
53161,9140707,638838874_31795033323_715257,725481802_94559975769,Test,6,0,0.0
53162,9140762,778482650_95463424930_643458,861481891_14878488710,Test,2,0,0.0
53163,9141021,723257992_46983250086_732710,431214789_1187510419,Test,5,0,0.0
53164,9141212,297833107_15026512555_36087,127856469_66078491924,Control,5,0,0.0
53165,9141367,848104571_69426285482_16177,150877658_85547877234,Control,2,0,0.0
53166,9141569,700669858_63025508620_703512,139904464_42008040856,Test,6,0,0.0
53167,9141642,726480583_96546528109_744677,294457258_98610529974,Control,5,1,20.0
53168,9141735,295259224_96480830431_454427,153056439_30370846193,Control,5,0,0.0
53169,9141990,912636040_23030264725_247170,668687441_71478638916,Control,5,0,0.0
53170,9142677,714429062_46677219661_605811,249092194_15036140702,Control,3,0,0.0
53171,9142749,975392047_37200983281_800638,385540695_6328532941,Test,7,2,28.57142857142857
53172,9142978,447933689_89156726950_466561,873257782_83590361496,Control,5,0,0.0
53173,9143192,165078410_43973499956_471061,412919106_20257075688,Test,7,1,14.285714285714285
53174,9144084,171717635_20460329196_96747,832474323_32464444980,Test,5,0,0.0
53175,9144131,114836249_26356826713_210917,740797781_3725708773,Test,5,0,0.0
53176,9145535,381793470_73906317204_622683,933163459_88946945254,Test,2,0,0.0
53177,9145535,571987039_25581050588_515138,933163459_88946945254,Test,5,0,0.0
53178,9145611,431653620_67339643335_646560,432825625_89895034666,Control,7,0,0.0
53179,9145797,115717153_93909832774_943554,675926002_28434668474,Test,10,2,20.0
53180,9146002,447332707_39614387811_641540,314871961_18241035530,Test,5,1,20.0
53181,9146002,511302624_63594615368_497885,314871961_18241035530,Test,4,1,25.0
53182,9146002,994720221_1522813734_349219,314871961_18241035530,Test,3,0,0.0
53183,9146779,42685404_20988262023_339224,124606845_13335447477,Test,3,0,0.0
53184,9146779,937936778_5772645785_588023,124606845_13335447477,Test,4,1,25.0
53185,9147086,895665947_12169461572_27111,700691860_63692079314,Test,2,0,0.0
53186,9147095,528867426_84275594567_243270,206925745_80674977235,Test,7,0,0.0
53187,9147181,361030868_8622455510_440847,99958993_94258321904,Control,5,0,0.0
53188,9147181,796479942_83049359165_312286,319466615_59167821161,Control,3,0,0.0
53189,9147228,164491397_46592523234_567259,456213456_36706367430,Control,5,0,0.0
53190,9147600,227309201_13200484733_341389,34293324_92696138575,Test,6,0,0.0
53191,9147871,389719704_37244235005_666930,539559836_12800503060,Test,5,0,0.0
53192,9147871,532983382_4292434941_624195,195870135_51101368503,Test,3,0,0.0
53193,9147938,888544353_10617254163_915657,281602708_32839618108,Control,6,0,0.0
53194,9148008,177584575_12971079665_536164,363001018_48167470175,Test,7,3,42.857142857142854
53195,9148510,636457841_27271823596_465187,151276324_76533403042,Control,5,0,0.0
53196,9148520,34553461_70574888956_725673,434483787_15249676512,Test,3,0,0.0
53197,9149076,886815203_19695242975_208734,916370332_96300410377,Test,6,2,33.33333333333333
53198,9149348,955662596_3756245974_255343,833334856_95460955845,Test,5,0,0.0
53199,9149605,551117683_71301570334_433432,484688192_96268580286,Test,7,1,14.285714285714285
53200,9149741,283713168_90675214046_37717,382312924_66505279135,Test,5,0,0.0
53201,9150137,72758262_20225453304_132476,103367326_33625142534,Control,7,0,0.0
53202,9150149,218988651_5331437029_182036,606840453_42896616341,Control,6,0,0.0
53203,9150536,428728008_26767356978_963371,307797853_47464973042,Control,3,0,0.0
53204,9150536,503302356_64330200495_152344,307797853_47464973042,Control,5,0,0.0
53205,9150604,869582002_62705028376_834629,612254536_50491155848,Test,5,0,0.0
53206,9150859,386179964_54854316389_104965,817576509_27381894370,Test,6,0,0.0
53207,9151123,316028862_68517882729_245765,952262599_25600416730,Control,3,0,0.0
53208,9151225,801611191_29287615080_503817,597003282_75367228077,Test,5,0,0.0
53209,9151290,639776282_38400093179_718738,713622758_24807800551,Control,5,0,0.0
53210,9151400,768435559_19269226436_110609,954768420_16130739363,Control,5,0,0.0
53211,9151407,1947852_37500710620_60353,277282949_33767270580,Test,2,0,0.0
53212,9151536,213754192_80305334326_967990,683562711_2249201759,Test,5,0,0.0
53213,9151563,194769529_17630597445_501427,639550673_2947722053,Control,5,0,0.0
53214,9151687,665336450_97086465005_768356,387064873_93348957185,Test,3,0,0.0
53215,9151687,924522247_77123698579_207329,893826828_31695362974,Test,5,0,0.0
53216,9152198,818847309_28687083908_444120,176463796_68469871592,Control,5,0,0.0
53217,9152344,839501715_59720291958_208310,60396051_9457024068,Control,5,0,0.0
53218,9152473,176547284_54106845732_214401,631515976_5733725572,Control,4,0,0.0
53219,9152473,206563949_1828524608_913214,631515976_5733725572,Control,6,1,16.666666666666664
53220,9152586,594884320_56693132995_319487,309082910_53689345334,Control,5,0,0.0
53221,9152747,869567416_95124601969_655887,884854374_40955907821,Control,6,0,0.0
53222,9152843,208002652_15313764524_389552,687941771_28870791963,Control,4,0,0.0
53223,9152843,46071139_52552775909_817627,761766088_58116274821,Control,6,0,0.0
53224,9153200,232089950_47058192552_167838,399357891_51589641811,Control,4,0,0.0
53225,9153853,124788348_56442547382_552552,900238344_71254071467,Test,5,0,0.0
53226,9153853,959774275_46994850950_393939,981869203_79166680006,Test,3,0,0.0
53227,9154169,275708821_11506142761_411215,712380939_7029010185,Control,2,0,0.0
53228,9154169,8445342_97388875675_512414,712380939_7029010185,Control,4,0,0.0
53229,9154283,909268426_26202337667_564148,659869808_82457382863,Test,2,0,0.0
53230,9154286,581829275_20852568139_975351,97894600_87080764988,Test,5,0,0.0
53231,9154441,751198686_89022779515_878681,728431110_72413528229,Control,5,0,0.0
53232,9154808,536328854_64450246780_585404,641129815_85368350653,Control,4,0,0.0
53233,9155946,640878693_24278996891_706417,446483837_40897180822,Test,5,0,0.0
53234,9156514,535666734_71947899777_254770,859711065_42171780053,Control,12,2,16.666666666666664
53235,9157623,216420557_64704415785_181183,668334308_39931389548,Control,3,0,0.0
53236,9157623,875125358_2717761102_746917,668334308_39931389548,Control,3,0,0.0
53237,9157635,716660452_23593410185_146126,356109560_33497976077,Control,2,0,0.0
53238,9158093,88827229_78421244303_784032,772125048_34061599484,Control,6,1,16.666666666666664
53239,9158247,647392875_92451611797_914172,762358878_80378881833,Control,7,0,0.0
53240,9158440,816320126_63040195648_264513,305677498_93104469827,Control,5,0,0.0
53241,9158801,534411092_20839579585_455239,259364709_80156151528,Test,5,0,0.0
53242,9158808,237786605_78459380854_454089,797289234_31251849709,Control,6,0,0.0
53243,9159121,745416227_55896361246_155589,781232105_83128228713,Control,5,0,0.0
53244,9159317,443600362_45313358409_73792,327030621_9051964972,Control,5,0,0.0
53245,9159331,430865899_92248556174_499230,104326108_41653181133,Control,5,0,0.0
53246,9159465,534141390_35860797803_826818,286047583_95740717271,Test,7,1,14.285714285714285
53247,9159526,331345369_28818942123_621290,716262446_90309018995,Control,5,0,0.0
53248,9159652,418817490_7911273996_487182,191504444_29963164941,Test,7,0,0.0
53249,9159706,464971155_88961464696_976479,3198068_74798790795,Test,6,1,16.666666666666664
53250,9159919,786391577_44184515808_277116,156667754_16483830255,Test,6,2,33.33333333333333
53251,9160019,412636142_10646453044_619354,56977798_10082138981,Control,5,0,0.0
53252,9160043,257972346_22511466966_351679,213276814_82699117701,Test,3,0,0.0
53253,9160043,30168729_39851977888_247662,213276814_82699117701,Test,4,1,25.0
53254,9160043,808689999_95930622006_362646,470292639_98594946625,Test,4,0,0.0
53255,9160227,695204185_22803072796_74209,212056532_42646812381,Test,4,0,0.0
53256,9160341,645334399_7184047143_923562,956314218_65595700026,Test,5,0,0.0
53257,9160960,844074367_27558540564_889130,857325873_64064442811,Control,11,2,18.181818181818183
53258,9160980,86868092_49882312572_968239,616197990_67659997168,Test,6,1,16.666666666666664
53259,9161222,359746456_89609879012_486826,170074649_92384627059,Control,6,0,0.0
53260,9161436,12650584_85163791747_519077,693346778_70244973892,Test,8,1,12.5
53261,9161577,27652326_44336210973_72326,252558953_12744009607,Test,5,0,0.0
53262,9161780,881256255_36891417515_961317,444893503_43502465942,Control,12,3,25.0
53263,9161780,944480295_93682886776_491775,444893503_43502465942,Control,4,0,0.0
53264,9161864,306948909_80575949640_790355,416507287_54095980088,Test,9,2,22.22222222222222
53265,9161866,252153983_98730950754_25144,144969487_70708464457,Test,7,1,14.285714285714285
53266,9161871,827636478_60529982246_5898,987690085_86641217819,Test,2,0,0.0
53267,9162012,739020017_4553638598_388557,214386757_51219741382,Control,2,0,0.0
53268,9162908,295659711_28769738231_802256,56588821_37035473767,Control,5,0,0.0
53269,9163109,216524717_26946927660_429686,600090381_47553656416,Test,4,0,0.0
53270,9163259,424070037_15791156334_473244,692002180_18461855818,Control,6,0,0.0
53271,9163772,536663401_786657355_218850,750892980_65082651048,Test,5,0,0.0
53272,9163772,781803493_62823035324_69442,768613038_72238477463,Test,6,1,16.666666666666664
53273,9163836,404274347_84695122294_501296,254550724_45486270399,Control,3,0,0.0
53274,9164246,658547174_26055711210_750928,995713736_42186722378,Test,5,0,0.0
53275,9164248,650761561_84426602348_193943,584499248_66087426380,Test,6,0,0.0
53276,9164418,785850435_67708126671_159865,870803655_9444373576,Test,4,1,25.0
53277,9164450,730495615_42122914743_665034,843034010_57488973943,Control,5,0,0.0
53278,9164530,42794097_94246065900_670508,728935987_72651893995,Control,4,0,0.0
53279,9164530,45933703_82784122212_175320,728935987_72651893995,Control,4,0,0.0
53280,9164563,836052191_89037652048_89409,286746190_20487560821,Control,5,0,0.0
53281,9164662,793327309_85090814625_609938,229816002_19462620482,Test,6,0,0.0
53282,9164734,734105629_22705547180_636626,613702645_53649957878,Test,5,0,0.0
53283,9164959,387238279_91897668294_537654,858482600_24339921438,Test,5,0,0.0
53284,9164959,472654525_55811281586_32798,858482600_24339921438,Test,2,0,0.0
53285,9165389,423761760_10469167939_101154,141508618_89565590322,Test,5,0,0.0
53286,9165808,10736492_51772568397_109044,55501412_55025349084,Control,5,0,0.0
53287,9165808,119635871_3439058809_598164,55501412_55025349084,Control,2,0,0.0
53288,9165938,513850154_18808364093_904215,395512275_11277376095,Control,7,1,14.285714285714285
53289,9165938,749961604_96164068880_698896,395512275_11277376095,Control,2,0,0.0
53290,9166062,101474438_42996626661_564566,292950351_72066304861,Test,4,1,25.0
53291,9166062,432064930_66156909480_359726,292950351_72066304861,Test,4,0,0.0
53292,9166491,568621562_40787872856_558953,763481155_63937520757,Test,7,3,42.857142857142854
53293,9166493,524342975_49839256120_802127,459231737_30060179710,Test,4,1,25.0
53294,9166595,808902479_68179175555_625966,469187920_91006831652,Test,2,0,0.0
53295,9166876,176486254_99524941999_141439,141822753_94032452704,Control,7,1,14.285714285714285
53296,9166923,969764195_95504072256_795630,175228020_89871469591,Control,5,0,0.0
53297,9166983,805783975_22878595456_91935,377120140_87728285697,Control,5,0,0.0
53298,9168022,781408036_6822100656_122607,351220389_37293806617,Test,5,0,0.0
53299,9168213,261010122_61763170950_736547,876283426_47075507698,Test,9,2,22.22222222222222
53300,9168213,968569998_8285978177_311781,720353419_71845216590,Test,8,1,12.5
53301,9168334,575142215_27429291547_356431,499954990_97721325251,Test,8,1,12.5
53302,9168589,165921741_1294311312_205648,658970515_76092810225,Test,5,0,0.0
53303,9168960,598408624_30452994287_277424,417468023_34014395099,Test,2,0,0.0
53304,9169205,38573722_18782548408_502225,568968730_8230963768,Control,5,0,0.0
53305,9169459,903894995_34190243651_517961,714148677_74868057578,Test,5,0,0.0
53306,9169605,684208214_61944446132_151859,678104860_90673830559,Control,5,0,0.0
53307,9169700,904394025_44401205240_843942,753937480_82598134481,Test,4,0,0.0
53308,9169826,67138209_70935597018_629375,998202175_61522103166,Test,7,1,14.285714285714285
53309,9169849,480748289_21331668051_712140,203510748_58793830222,Test,5,0,0.0
53310,9169891,852638359_62393177616_371169,227997665_12057859648,Test,5,0,0.0
53311,9170417,567154075_70622524652_968807,457432116_1209530842,Test,5,0,0.0
53312,9170496,1463874_24076730158_479154,996249026_91309227865,Control,3,0,0.0
53313,9170496,665703087_82165360354_109602,996249026_91309227865,Control,6,0,0.0
53314,9171194,603316718_23200847880_976883,644209880_4702051528,Control,5,0,0.0
53315,9171553,57903206_5066216886_104745,231725794_11105124788,Control,6,0,0.0
53316,9171566,339266884_59822895847_603216,892404635_27110384748,Control,6,0,0.0
53317,9171585,929819577_7442801232_800438,106924054_51883329172,Test,9,2,22.22222222222222
53318,9171660,134183591_76774439866_554330,327011512_83711642348,Test,3,0,0.0
53319,9171816,776512742_77278030155_42944,215315072_8039282159,Test,9,1,11.11111111111111
53320,9171836,771713705_85556610774_121193,276618233_20368669149,Test,5,0,0.0
53321,9171879,888642894_22652890839_859845,409379671_64005420862,Test,5,0,0.0
53322,9171889,987603523_54012994958_388464,603169675_46652817123,Test,8,3,37.5
53323,9172302,837989391_34907674923_334655,15029524_42407217639,Test,7,0,0.0
53324,9172549,14699098_38899722103_491883,759599899_54340954170,Control,8,2,25.0
53325,9172549,222949544_176468511_971290,369049074_86351610982,Control,6,1,16.666666666666664
53326,9172549,562834499_58065828168_727861,629264959_97831242612,Control,13,3,23.076923076923077
53327,9172549,694706927_10574092885_985696,629264959_97831242612,Control,2,0,0.0
53328,9172571,336991147_44645197887_936605,393766791_35850167466,Control,5,0,0.0
53329,9172762,906988611_50509399232_24603,246340161_40305848396,Test,5,0,0.0
53330,9172900,174365829_59263011638_412231,173050844_19266648243,Test,6,0,0.0
53331,9173025,296358440_75463714072_644963,496175681_95390640439,Control,5,0,0.0
53332,9173347,698984503_21186611275_15677,367498719_7097469074,Control,8,2,25.0
53333,9173523,722923593_27374132767_867451,963570103_72981721376,Test,2,0,0.0
53334,9173546,225362268_97139320209_461435,249275115_6235606727,Control,9,2,22.22222222222222
53335,9173546,749753290_28721673798_143570,775406151_95913650775,Control,4,1,25.0
53336,9173581,834865503_75211619085_126532,20523753_31185429299,Control,7,1,14.285714285714285
53337,9173661,196438985_20319544996_298340,49857250_29322382918,Test,12,4,33.33333333333333
