client_id,visit_id,treatment_group,num_backward_steps,total_steps,error_rate
9493430,811309893_97057417826_380121,Control,1,6,0.16666666666666666
9494036,907071771_41369850560_993745,Control,0,5,0.0
9494132,195651142_73741080432_486091,Control,0,2,0.0
9494132,44402330_98243225713_24845,Control,0,3,0.0
9494167,943845821_50992990655_841907,Test,1,7,0.14285714285714285
9494258,399540526_44534058161_597597,Test,0,5,0.0
9494361,334401421_39016843430_80868,Test,0,5,0.0
9494972,360566042_44964118103_913347,Control,0,5,0.0
9495046,188712407_69016273534_531547,Test,0,5,0.0
9495046,37854476_33720251363_116379,Test,1,6,0.16666666666666666
9495136,410744676_87215685234_916363,Test,0,7,0.0
9495674,206506077_14191274324_553465,Test,2,10,0.2
9496081,806398903_5271142419_368290,Test,0,8,0.0
9496184,118045297_88834399773_321506,Test,2,6,0.3333333333333333
9496781,383979761_64860010186_829521,Test,0,7,0.0
9497044,953862496_11789036606_51071,Test,0,5,0.0
9497139,926299215_79746426318_528449,Control,0,5,0.0
9497217,54822131_33118877954_468293,Control,0,4,0.0
9497217,697466809_42139288912_575462,Control,1,10,0.1
9497226,270682805_20609367196_953145,Test,0,6,0.0
9497286,13513300_87117335873_665499,Test,0,5,0.0
9497933,635770812_63056931951_325302,Test,1,5,0.2
9497933,883316789_41149393249_545258,Test,1,6,0.16666666666666666
9497997,421145242_56957783620_401992,Test,0,2,0.0
9497997,982967909_32556404623_50649,Test,0,11,0.0
9498187,999954858_74676709104_879685,Test,0,6,0.0
9498329,91080021_52270972482_334853,Control,0,5,0.0
9498438,357925738_31126096494_85647,Test,0,5,0.0
9499078,900590984_16107500505_698942,Test,0,7,0.0
9499259,106162458_13073625157_259055,Control,1,7,0.14285714285714285
9499719,274488028_11421712739_810052,Control,0,2,0.0
9499719,697547479_43262426398_97347,Control,0,2,0.0
9500168,96077208_83900022781_916485,Test,0,6,0.0
9500269,532894020_56526918233_621116,Control,0,4,0.0
9500491,857817578_38914841882_401534,Test,1,9,0.1111111111111111
9500752,298100444_35507173531_664331,Test,0,4,0.0
9500752,453776915_49419737468_588433,Test,0,5,0.0
9500922,552175708_12033828242_402609,Control,2,11,0.18181818181818182
9501023,3318693_36667065748_647775,Test,0,5,0.0
9501698,898400546_56426943860_533624,Test,0,5,0.0
9501714,539485738_24039368352_889625,Control,0,5,0.0
9501776,722606879_34662706784_731217,Test,0,7,0.0
9501838,529752029_36889679952_99185,Test,0,7,0.0
9502048,160183109_22037395264_46947,Control,0,5,0.0
9502210,263472649_53385795031_340432,Control,1,8,0.125
9502275,419747295_2120643362_623869,Test,0,5,0.0
9502403,574066798_32258243335_365845,Test,0,5,0.0
9502520,809915449_21144077634_577100,Control,1,3,0.3333333333333333
9502815,17571285_15087985113_773450,Control,0,2,0.0
9503398,820835341_23976427743_739103,Test,0,5,0.0
9503630,552853985_74237782634_374477,Test,0,5,0.0
9503923,932170642_3715194672_67811,Test,0,5,0.0
9504171,306517403_74407818752_947480,Test,1,5,0.2
9504248,40187789_77773303099_122451,Control,0,5,0.0
9504248,725097605_47731352072_764995,Control,2,7,0.2857142857142857
9504248,892470807_29877411855_933038,Control,0,7,0.0
9504886,292790629_428485441_583287,Control,0,5,0.0
9504886,639744750_46058171883_545365,Control,0,2,0.0
9505393,591249837_9620350758_913745,Test,0,4,0.0
9505393,835289738_71709855791_318505,Test,0,5,0.0
9505609,124530684_1650114664_348764,Control,0,5,0.0
9505609,580175335_61575825043_956205,Control,1,6,0.16666666666666666
9506138,923450817_46972041655_323565,Test,1,5,0.2
9506481,233255516_5027669560_350645,Control,0,5,0.0
9506481,644521025_26666195681_308577,Control,0,2,0.0
9506767,509938632_19460454367_944910,Test,0,3,0.0
9506767,614638413_81368887087_114424,Test,1,5,0.2
9506769,696367721_9180137947_364173,Test,0,2,0.0
9506769,975805437_51208537242_613542,Test,0,2,0.0
9506769,988912861_20349141593_138100,Test,0,2,0.0
9506863,101339145_59030942252_195139,Test,1,4,0.25
9506863,110792069_77781403064_195117,Test,1,6,0.16666666666666666
9506863,251026347_41890036263_84552,Test,0,3,0.0
9506863,651082280_76238348094_87536,Test,0,3,0.0
9506863,944680181_36549493098_589113,Test,1,4,0.25
9507038,512719237_98572230059_637233,Control,0,6,0.0
9507421,164242311_94009169733_918560,Control,0,5,0.0
9507433,268450731_14366360550_127523,Control,0,5,0.0
9507924,978457287_70839442331_268395,Test,0,5,0.0
9508403,780390034_34064832570_984353,Test,0,5,0.0
9508722,740528807_66198428804_280357,Test,0,5,0.0
9508791,460226757_16393919092_112155,Test,1,5,0.2
9508791,732515963_91084647524_84134,Test,1,7,0.14285714285714285
9508923,169732368_53575418624_643724,Control,0,5,0.0
9509446,996567577_36192255327_474900,Test,0,5,0.0
9509464,436713933_66761990267_754656,Test,0,2,0.0
9509464,734871729_1873837888_342766,Test,0,5,0.0
9509464,876917226_96404362031_69205,Test,1,5,0.2
9509478,102239627_21788120461_642410,Test,0,5,0.0
9509555,696909681_44159634315_18597,Test,1,7,0.14285714285714285
9509687,48243304_86180774664_765700,Test,0,2,0.0
9509869,154807625_64755288273_613748,Control,0,6,0.0
9510039,263227747_88492952836_285287,Test,1,7,0.14285714285714285
9510233,891834893_98053585354_851036,Test,0,6,0.0
9510327,22289511_51596435116_648286,Test,0,4,0.0
9510327,724638584_40784658757_567229,Test,0,5,0.0
9510333,291710359_85405167927_156291,Test,0,5,0.0
9510802,495171141_61078719408_893861,Test,3,13,0.23076923076923078
9510995,384032939_16387684474_490099,Test,0,3,0.0
9511159,879576778_82045413252_615473,Test,0,5,0.0
9511384,191662088_88189740393_293888,Control,1,8,0.125
9511822,827163898_6271895405_252739,Test,1,9,0.1111111111111111
9511828,344315826_49175234075_294046,Test,0,6,0.0
9511828,697506650_42575967130_608362,Test,1,4,0.25
9511869,73466739_81312007470_737770,Test,0,5,0.0
9512025,13698898_14080513240_760952,Control,0,5,0.0
9512063,531922089_37334899855_743642,Test,0,5,0.0
9512448,485833175_69263263913_345637,Control,0,2,0.0
9512448,547474037_36420544507_856708,Control,0,5,0.0
9512477,923213591_36152693454_589527,Control,0,5,0.0
9512577,333136111_34345906415_832341,Control,2,8,0.25
9512577,446745457_56742745692_972983,Control,0,3,0.0
9512577,631741274_5739876128_255243,Control,0,4,0.0
9512785,114249480_2694912293_201986,Control,0,2,0.0
9512785,811659126_43884449470_734498,Control,0,5,0.0
9512824,186261328_17674516996_996838,Test,0,3,0.0
9512824,578565001_14973247299_431924,Test,0,2,0.0
9512824,98225168_59624005396_471552,Test,2,7,0.2857142857142857
9513138,396069800_74510454516_646980,Control,0,2,0.0
9513138,460037975_40286474667_618449,Control,0,5,0.0
9513138,701611209_20945249467_147611,Control,0,2,0.0
9513516,534121561_56057695210_280496,Test,0,2,0.0
9513575,878435836_25642331465_410513,Test,2,6,0.3333333333333333
9513675,804322805_22434653314_799906,Control,0,5,0.0
9513705,532378181_86696317861_761072,Test,0,5,0.0
9513959,35775061_82914130323_834057,Test,5,13,0.38461538461538464
9513978,673998323_29775113285_800790,Test,0,5,0.0
9514332,867097431_21322441995_824469,Control,0,2,0.0
9514335,636456946_61824395276_199153,Test,1,8,0.125
9514497,221990764_44120966057_541844,Test,0,2,0.0
9514497,617377281_62406273693_58286,Test,0,5,0.0
9515063,974517924_85244108008_531513,Test,2,10,0.2
9515388,152669876_27362042534_854117,Control,0,3,0.0
9516012,177998528_6317366649_572231,Control,0,3,0.0
9516012,513376251_38203332563_373603,Control,0,2,0.0
9516166,987066943_5602281569_969541,Test,0,5,0.0
9516356,669312168_34360695744_774352,Control,0,3,0.0
9516496,406885490_57723967539_25719,Test,2,9,0.2222222222222222
9516498,163221482_37942925728_100806,Control,0,2,0.0
9516498,534376505_92150737300_909405,Control,1,4,0.25
9516553,476296300_68628826101_851127,Test,0,5,0.0
9516559,776679247_82240501329_284879,Control,0,5,0.0
9516710,126991315_10671540320_502550,Test,1,7,0.14285714285714285
9516750,986436918_48323450982_134610,Test,0,5,0.0
9516759,794250955_82191516115_303780,Test,0,2,0.0
9516763,455506414_66734520215_851781,Test,0,6,0.0
9516885,482876522_63882518474_216344,Test,2,12,0.16666666666666666
9516885,621797133_49272768882_171732,Test,0,2,0.0
9517099,543966279_915370165_164604,Control,0,3,0.0
9517246,649011365_20192648626_249937,Test,0,5,0.0
9517489,405824121_2624406799_693295,Test,0,5,0.0
9517523,121329395_32080557569_464842,Test,0,5,0.0
9517536,229517376_51402204830_908578,Control,1,3,0.3333333333333333
9517536,647991929_78660051831_153315,Control,1,7,0.14285714285714285
9517540,857834072_7252735854_185826,Control,0,5,0.0
9517647,293141897_7108059515_293384,Control,0,4,0.0
9517773,834842389_86384078683_542133,Test,0,5,0.0
9517918,110587451_22786493399_116490,Test,0,3,0.0
9517918,70167280_43063745269_77419,Test,5,14,0.35714285714285715
9518543,772137030_48270859936_597234,Control,1,7,0.14285714285714285
9518545,187083379_90922232896_473274,Test,0,10,0.0
9518545,40830758_75826610162_336184,Test,0,2,0.0
9518630,10405216_27295232690_129849,Test,2,7,0.2857142857142857
9518848,696433419_67976669661_610560,Control,0,5,0.0
9519007,203607187_72610567875_999321,Test,0,2,0.0
9519007,614959577_17422544417_152854,Test,0,2,0.0
9519014,529455083_27449102814_234087,Test,1,7,0.14285714285714285
9519150,102335079_31127942488_988541,Test,3,11,0.2727272727272727
9519150,331008883_84771322441_748574,Test,0,2,0.0
9519150,849469981_55839803074_361212,Test,0,2,0.0
9519220,632124024_9991552614_380135,Control,0,5,0.0
9519918,481648414_53171013129_612962,Control,0,6,0.0
9519936,560427904_33844312437_954843,Control,2,11,0.18181818181818182
9520090,279032062_51568442742_510806,Control,0,5,0.0
9520667,143036695_15360586230_787102,Test,0,6,0.0
9521078,18576240_29179773489_327089,Control,2,10,0.2
9521191,455672855_54070882949_27968,Control,0,4,0.0
9521340,733448680_77068367459_523460,Test,0,2,0.0
9521500,775532299_13409423196_239812,Test,0,5,0.0
9521500,976527749_34490494771_46261,Test,1,4,0.25
9521658,76461274_80931309974_746916,Control,0,5,0.0
9521738,636387923_69608993363_826846,Control,0,2,0.0
9522035,560678516_83076632844_708303,Control,0,5,0.0
9522306,178329632_51715386251_761741,Control,0,5,0.0
9522418,893140553_20802620524_9872,Control,0,4,0.0
9522435,206828863_4089777455_350848,Test,0,3,0.0
9522528,534594289_89492967710_213656,Control,0,5,0.0
9522546,411500211_4272948622_588652,Control,0,5,0.0
9522922,171700600_39499311468_921046,Test,0,5,0.0
9522933,399390886_96155628922_902331,Control,0,3,0.0
9522933,677333078_93055382976_517912,Control,0,2,0.0
9523115,897142034_21686036652_143938,Test,0,5,0.0
9523156,531310265_7872880356_234486,Control,0,4,0.0
9523552,50825734_29120246845_531301,Control,1,7,0.14285714285714285
9524089,697346056_15886001606_159212,Test,0,5,0.0
9524455,340647040_55313662776_475963,Test,1,5,0.2
9524835,649216578_85243747375_474257,Test,0,2,0.0
9525187,370747811_87600062344_778439,Test,1,7,0.14285714285714285
9525223,248661078_89577158626_347018,Control,0,5,0.0
9525241,157183882_26240696114_745019,Test,0,5,0.0
9525559,89267227_57735731321_153316,Control,2,11,0.18181818181818182
9525724,299813749_91447719143_448175,Control,0,6,0.0
9526170,434652801_56021343162_97865,Control,1,7,0.14285714285714285
9526209,263235211_36539896072_851875,Control,0,5,0.0
9526214,120954292_13522601786_712703,Test,0,2,0.0
9526976,608062076_75242141751_301175,Control,0,5,0.0
9527588,616048525_49929181108_977246,Control,0,5,0.0
9527640,621162524_4314993788_585811,Test,1,8,0.125
9527937,475208173_93280293628_329288,Control,1,7,0.14285714285714285
9528028,232920095_1720494447_198604,Control,0,5,0.0
9528150,324631055_55406530556_930441,Test,1,5,0.2
9528790,27459587_45279604636_913427,Control,0,5,0.0
9528795,174258933_18140696201_949858,Control,1,10,0.1
9529062,803239729_3454227683_861630,Control,0,5,0.0
9529396,671167046_95164956071_298995,Test,0,4,0.0
9529648,223810870_31774647961_65837,Control,0,5,0.0
9529806,163621734_919302887_48405,Control,0,7,0.0
9530040,333751972_36165149167_360511,Test,2,7,0.2857142857142857
9530040,734862210_8626759421_911600,Test,0,6,0.0
9530114,821906769_51947972390_603607,Control,0,5,0.0
9530147,217974699_14902155489_369174,Test,1,4,0.25
9530171,994381429_84379438263_714816,Control,0,5,0.0
9530567,723219343_94573161361_784368,Test,0,6,0.0
9530705,648875273_722150984_952378,Control,0,3,0.0
9531073,937445017_99209030131_219886,Control,0,6,0.0
9531590,477514811_99364188367_281187,Control,0,8,0.0
9532309,737763079_77961060103_455495,Test,0,2,0.0
9532309,88985888_46633860434_941857,Test,0,4,0.0
9532403,501703770_72134527506_820079,Test,0,3,0.0
9532403,610214999_78422054825_896107,Test,0,2,0.0
9532529,892792303_75663568932_899117,Control,0,5,0.0
9533955,369547415_22653405143_545087,Control,0,5,0.0
9534102,548330802_22747276595_378798,Test,0,5,0.0
9534176,348571577_83411733357_929130,Control,0,6,0.0
9534189,597061293_75372688129_545353,Test,0,9,0.0
9534366,242415712_76919953202_88151,Test,0,5,0.0
9534462,245461614_17138355215_99771,Control,0,5,0.0
9534462,697158963_73379458133_592916,Control,0,4,0.0
9534819,434072827_48530285308_701439,Control,0,2,0.0
9534819,741192135_49119222893_31867,Control,0,14,0.0
9535364,205398636_25356859278_781233,Test,0,5,0.0
9535483,815981589_93251698798_730523,Control,2,9,0.2222222222222222
9535940,160731867_49715578700_816254,Test,0,2,0.0
9535940,636603027_75765955501_584346,Test,0,5,0.0
9537000,192130716_38054404678_504732,Control,0,5,0.0
9537641,731580721_90116046297_20929,Test,1,11,0.09090909090909091
9537679,639578946_9184161023_654874,Control,0,5,0.0
9537724,272360001_8809722181_603343,Control,1,11,0.09090909090909091
9537818,97076366_86949563978_49080,Test,0,4,0.0
9538359,255559305_52389753774_16224,Test,1,6,0.16666666666666666
9538841,859690760_8368298440_483559,Test,1,7,0.14285714285714285
9538905,277929441_73165407738_657638,Test,1,8,0.125
9539032,706373062_68056264970_147815,Control,0,5,0.0
9539194,975221923_54866117728_663204,Test,0,5,0.0
9539885,91701255_30169332702_816461,Test,0,2,0.0
9540266,815649897_4087871130_472818,Test,0,5,0.0
9540820,397382945_1613321706_665521,Test,1,6,0.16666666666666666
9541086,54641460_10874252204_980378,Control,2,12,0.16666666666666666
9541159,275561889_46014259686_676752,Test,0,3,0.0
9541159,741208741_59870347564_86418,Test,0,2,0.0
9541236,714800033_37644330995_672528,Test,0,9,0.0
9541276,103130243_32100266511_903233,Test,0,5,0.0
9541677,180462043_46247256702_795597,Test,0,5,0.0
9541879,528440454_71935147962_840727,Control,0,5,0.0
9541971,83796621_88197785942_412457,Test,0,4,0.0
9542161,61153285_61400255023_71605,Test,0,4,0.0
9542219,915014441_3505730855_5664,Control,0,5,0.0
9542338,949781725_91991227057_633933,Test,1,7,0.14285714285714285
9542357,667011807_56292306523_908289,Control,0,5,0.0
9542428,445206097_83339471470_821987,Control,0,5,0.0
9542436,200337785_32194266620_99796,Test,0,2,0.0
9542549,921370839_11408644192_2552,Control,0,7,0.0
9542949,292810341_54043284523_128674,Control,0,2,0.0
9542949,377586542_81814625549_261520,Control,0,4,0.0
9543621,489336745_37388838310_637868,Test,0,4,0.0
9543750,196019425_29511318607_355983,Test,0,5,0.0
9543769,740218621_99581358141_816851,Control,0,5,0.0
9543802,34332736_76318119547_245439,Test,0,5,0.0
9543903,57804821_77971493972_820316,Control,0,5,0.0
9543920,840881813_56590765128_160188,Test,1,7,0.14285714285714285
9544407,430257718_27567463292_408455,Test,0,5,0.0
9544479,613570742_25719964032_528139,Control,1,4,0.25
9544519,911329893_98837799085_191223,Control,1,6,0.16666666666666666
9544592,533160617_84789704769_526905,Control,2,10,0.2
9545139,852029063_70989299107_227558,Test,0,6,0.0
9545144,103342398_45398458430_825388,Test,0,5,0.0
9545231,747779878_70798771870_690052,Control,2,9,0.2222222222222222
9545378,677012224_24085844222_838307,Test,1,7,0.14285714285714285
9545378,685885644_32388237114_956896,Test,0,2,0.0
9545426,207993502_24775947513_14172,Control,0,3,0.0
9545426,961564206_34112164191_919406,Control,0,2,0.0
9545569,422495564_32252624055_28735,Test,1,7,0.14285714285714285
9545728,11577301_73203607073_365967,Test,0,2,0.0
9545728,399773461_70452777362_986844,Test,0,5,0.0
9546409,265760077_50816100524_295191,Control,1,10,0.1
9546719,340400435_15258541155_631344,Test,1,5,0.2
9546908,187796144_6795621857_908185,Test,0,2,0.0
9546908,894525849_90398316105_345153,Test,0,5,0.0
9546928,213342486_61664629726_462230,Control,1,4,0.25
9546928,325694197_31906177809_743843,Control,0,2,0.0
9547432,401643762_7232946363_740360,Test,1,7,0.14285714285714285
9547634,285243705_14929579513_268625,Control,0,2,0.0
9547794,668964567_60710355077_453863,Control,0,3,0.0
9547888,700043717_12896293007_925272,Test,0,5,0.0
9547888,809131280_63796490599_169371,Test,0,2,0.0
9547977,235640138_88465981949_251477,Test,3,12,0.25
9548144,545097331_24398018950_243077,Test,0,2,0.0
9548360,514508266_93763999672_107559,Test,0,6,0.0
9549571,764689659_18094107837_447104,Test,0,5,0.0
9550257,232472854_18898417015_158380,Control,0,5,0.0
9550519,807917925_76548194387_704841,Control,0,5,0.0
9551191,984986475_76478995766_514226,Test,0,5,0.0
9551583,374428990_85400136850_228555,Test,0,5,0.0
9551767,296924789_30995404680_928534,Test,1,7,0.14285714285714285
9551810,922184916_90841164544_145758,Test,0,5,0.0
9551824,36140723_16948757540_528073,Test,0,5,0.0
9552050,217095314_45683898212_274187,Control,0,5,0.0
9552062,945680026_66063977017_744719,Control,1,9,0.1111111111111111
9552319,2517626_89332909722_745456,Control,0,5,0.0
9552351,942378925_72444498112_676673,Control,0,5,0.0
9552647,749194172_69545598926_93413,Control,1,7,0.14285714285714285
9552724,56112390_22883426359_876574,Control,1,3,0.3333333333333333
9552811,910838252_53988256858_173624,Test,0,5,0.0
9552879,474850164_65489718784_460326,Test,0,5,0.0
9552879,996772224_61408983531_205925,Test,0,4,0.0
9552912,557934734_74831276745_909687,Test,2,11,0.18181818181818182
9553121,483738263_4057680487_61869,Control,2,7,0.2857142857142857
9553206,447363472_1914259131_505972,Control,0,5,0.0
9553206,723206400_57035797678_566562,Control,1,4,0.25
9553233,95567856_56516441633_236395,Test,0,5,0.0
9553777,759147611_45834593883_538840,Test,1,7,0.14285714285714285
9553777,984532644_30079250146_285196,Test,0,2,0.0
9553937,241169104_11230793858_591297,Control,0,4,0.0
9553937,328700516_67795407352_608565,Control,0,3,0.0
9553937,556264828_46442585721_662004,Control,0,3,0.0
